ID,Males,Females,Gender,Age,Q1,Q3a,Q3b,Q3c,Q3d,Q3e,Q5,Q6,Q7,Q8,Q9,Q11,Q13,Q15,Q17,Q20,Q21,Q22,Q24,Q25,Q27,Q28,Q29,Q30,Q31,Q33,Q34,Q36,Q40,Q41,Q43,Q45,Q47a,Q47b,Q47c,Q47d,Q48,Q49,Q50,Q51,Q54,Q55,Q58,Q60,Q61a,Q61b,Q61c,Q62,Q63a,Q63b,Q63c,Q64a,Q64b,Q64c,Q64d,Q64e,Q65,Q66a,Q66b,Q66c,Q66d,Q66e,Q66f,Q66g,Q67a,Q67b,Q67c,Q67d,Q68,Q70,Q75,Q76a,Q76b,Q76c,Q76d,Q76e,Q76f,Q81,Q83,Q84,Q86,Q88,Q90,Q92,Q93,Q95,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q121,Q122,Q123,Q124,Q125,Q126,Q128,Q129,Q130,Q131,Q134,Q135,Q136,Q137a,Q137b,Q137c,Q138a,Q138b,Q138c,Q138d,Q139a,Q139b,Q139c,Q139d,Q140,Q141,Q142,Q143,Q144,Q145a,Q145b,Q145c,Q146d,Q146a,Q146b,Q146c,Q148,Q149,Q152a1,Q152a2,Q152b1,Q152b2,Q152c1,Q152c2,Q152d1,Q152d2,Q152e1,Q152e2,Q152f1,Q152f2,Q152g1,Q152g2,Q152h1,Q152h2,Q152i1,Q152i2,Q152j1,Q152j2,Q152k1,Q152k2,Q152l1,Q152l2,Q152m1,Q152m2,Q152n1,Q152n2,Q152o1,Q152o2,Q152q1,Q152q2,Q152r1,Q152r2,Q152s1,Q152s2,Q153,Q154,Q155,Q156,Q157,Q158,Q159,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q170,Q171a1,Q171a2,Q171a3,Q171b1,Q171b2,Q171b3,Q171c1,Q171c2,Q171c3,Q171d1,Q171d2,Q171d3,Q171e1,Q171e2,Q171e3,Q171f1,Q171f2,Q171f3,Q171g1,Q171g2,Q171g3,Q171h1,Q171h2,Q171h3,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q189,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q200,Q201,Q202,Q203,Q204,Q205,Q206,RA,TopCharacteristic
453,0.866682742,0.372010369,0,16.66682742,2,1,2,2,2,2,1,0,0,0,0,,1,1,0,0,,1,0,,0,0,0,,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,1,0,0,2,2,0,0,0,,,,0,0,0,1,1,0,,,,,,,,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,,0,2,2,2,2,2,1,1,0,1,2,1,1,1,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,,0,,0,,0,,1,0,0,,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,1,0,0,2,2,1,1,0,0,1,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,2,0,2,1,1,1,2,2,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,0,EE
454,0.891126688,0.293167343,1,10.93167343,1,2,2,2,0,1,1,0,0,1,0,,1,1,1,1,1,1,1,0,0,1,0,,1,0,,1,1,1,1,1,0,2,2,2,1,0,1,2,2,1,0,2,2,2,1,0,,,,1,0,1,1,2,0,,,,,,,,0,2,1,1,0,,,,,,,,,1,1,1,0,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,2,1,2,2,2,1,0,0,1,2,2,0,2,0,1,1,2,2,0,2,0,0,2,0,0,1,1,0,0,,1,1,0,,1,1,0,,0,,1,1,1,1,0,,0,,1,0,0,,0,,0,,0,,0,,0,,0,,0,0,2,2,1,1,0,0,0,1,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,2,2,2,1,1,2,0,0,1,2,1,0,2,1,1,1,1,1,2,1,2,0,1,2,2,0,0,1,1,2,1,2,2,2,1,SAMHP
455,0.698463109,0.67248147,1,14.7248147,0,2,2,1,2,2,0,,1,0,1,1,1,0,0,1,0,1,0,,0,0,0,,1,1,1,1,0,1,1,0,1,1,2,2,0,,,1,2,0,0,2,2,1,2,0,,,,0,0,0,0,1,0,,,,,,,,0,2,2,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,0,0,1,0,1,0,0,2,0,2,0,2,2,1,1,2,1,2,2,0,1,1,2,1,1,0,1,1,1,0,1,1,2,1,0,,1,1,0,,1,1,1,0,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,,1,1,1,1,0,,1,1,1,0,0,0,2,1,2,1,1,0,0,,,,,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,1,2,1,2,0,2,2,1,1,0,0,2,2,1,1,0,1,0,0,0,0,1,1,1,2,2,0,0,PSSN
456,0.27204269,0.261608561,1,10.61608561,2,2,1,1,2,2,0,,0,1,0,,0,,1,0,,0,0,,1,1,1,0,0,0,,0,0,0,0,0,2,2,1,0,0,,,0,2,1,0,1,2,0,2,0,,,,0,0,0,1,1,1,0,1,0,2,2,1,1,0,1,0,2,0,,,,,,,,,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,0,2,2,0,1,0,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,1,1,2,1,1,2,2,2,2,0,2,2,1,2,1,1,2,2,0,1,1,1,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0,,0,,1,0,2,1,2,2,0,1,1,,,,,,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,0,0,2,1,0,1,2,1,1,1,2,2,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,1,SAMHP
457,0.603071773,0.713638755,0,14.03071773,1,2,0,1,2,2,1,1,1,1,1,0,0,,0,1,0,1,0,,1,0,0,,1,0,,0,1,1,0,1,0,2,1,2,0,,,2,1,0,0,2,1,0,2,0,,,,0,0,1,1,1,0,,,,,,,,0,2,1,0,1,0,0,0,1,1,1,0,0,0,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0,,0,2,0,0,1,1,0,2,1,1,0,1,1,0,1,2,2,1,0,0,0,0,0,1,1,1,1,1,0,,0,,1,0,0,,0,,0,,0,,1,0,1,0,0,,0,,1,0,0,,0,,1,0,0,,1,0,1,0,0,0,2,1,1,1,0,0,0,,,,,,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,2,1,1,0,0,0,2,0,2,1,0,2,1,0,2,2,0,0,1,2,0,0,2,1,1,1,1,0,1,2,0,JJH
458,0.808419685,0.866823651,0,16.08419685,1,1,2,1,1,2,0,,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,,0,1,2,0,1,1,0,0,2,2,1,1,0,,,2,0,0,1,2,1,2,2,0,,,,0,1,0,2,0,1,1,1,1,2,1,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,,,,1,0,0,0,1,1,1,1,0,0,1,1,0,0,2,0,0,1,1,1,1,2,0,2,1,0,1,0,1,0,1,1,0,,1,2,2,1,2,0,1,1,1,2,1,2,2,1,0,1,2,2,1,2,1,0,1,0,0,0,1,1,0,,0,,0,,0,,1,0,0,,0,,0,,0,,1,0,1,0,0,,0,,0,,0,,0,,1,0,0,,0,0,1,2,0,1,0,0,1,,,,,,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,1,0,1,0,2,1,2,1,1,1,1,1,2,1,2,0,1,2,0,2,0,1,2,1,0,1,JJH
459,0.135088717,0.74432665,0,9.350887168,2,2,2,2,1,0,1,1,1,0,0,,0,,0,0,,1,1,0,1,1,0,,0,0,,0,1,1,1,0,1,2,2,2,0,,,2,2,1,1,0,2,1,2,1,0,0,0,0,0,1,2,0,0,,,,,,,,0,2,0,1,1,0,1,0,0,1,1,1,0,0,,,,1,0,1,0,1,1,1,0,1,1,1,0,1,1,2,1,1,2,2,0,1,1,1,0,2,2,1,1,1,1,1,1,1,0,0,0,,1,1,2,2,2,2,1,2,0,2,0,2,1,1,1,1,0,2,1,2,1,0,2,1,1,2,1,1,0,,1,1,1,1,1,1,0,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,1,0,0,2,0,1,0,1,1,,,,,,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,2,2,0,2,1,2,1,1,1,0,0,2,0,1,1,1,1,2,2,1,1,0,1,1,2,0,1,PSSN
460,0.809768651,0.579910248,0,16.09768651,0,1,2,2,1,0,0,,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,1,2,2,0,0,0,,,0,2,1,0,2,2,2,1,0,,,,0,1,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,,,,,,,,,0,,,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,2,1,1,1,0,2,2,2,2,0,0,1,0,0,0,0,1,1,0,1,2,2,1,2,1,1,2,1,2,1,2,1,0,1,2,1,2,0,2,2,2,0,0,1,2,1,1,1,0,1,1,1,1,0,,1,1,0,,1,1,1,0,0,,0,,1,0,0,,0,,0,,0,,0,,1,0,0,,0,0,0,1,0,0,1,1,0,,,,,,0,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,2,1,0,0,1,2,0,2,0,0,0,1,2,1,1,1,1,1,0,1,1,1,2,1,JJH
461,0.941266078,0.467909766,1,12.67909766,2,2,2,1,0,2,1,1,0,0,1,1,1,1,1,1,1,1,0,,0,0,0,,1,0,,0,1,1,1,0,2,1,2,2,0,,,2,2,1,1,2,2,2,0,0,,,,0,0,1,0,0,1,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,1,1,1,0,1,0,,,,1,1,1,0,1,0,1,1,0,1,1,1,1,0,2,0,1,2,2,0,1,0,0,2,0,0,2,0,0,0,1,1,1,0,1,0,,1,2,2,2,0,0,1,2,0,2,1,2,1,0,0,1,2,1,0,1,1,2,2,0,0,1,2,0,1,0,1,0,0,,0,,0,,1,1,0,,0,,0,,0,,0,,1,0,0,,1,0,0,,1,0,0,,0,,0,0,1,2,1,2,1,0,0,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,0,0,0,2,2,0,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,1,0,0,JJH
462,0.385877076,0.278285165,0,11.85877076,2,2,2,2,2,2,0,,1,1,1,1,0,,0,1,0,0,1,1,1,0,0,,1,1,1,0,0,0,0,0,2,0,2,1,0,,,1,0,0,0,1,2,0,0,1,0,2,1,0,0,2,0,2,0,,,,,,,,0,1,1,0,0,,,,,,,,,1,1,1,0,,,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,2,1,1,2,2,2,0,1,1,1,1,2,2,1,2,2,1,0,2,0,1,1,1,1,0,0,1,0,0,,0,,0,,1,0,0,,0,,0,,0,,1,0,0,,0,,1,0,0,,1,1,0,,1,0,0,,0,,1,1,1,1,0,2,0,0,1,,,,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,1,1,0,0,2,0,1,1,1,1,1,2,2,2,2,1,1,0,1,2,1,1,1,1,2,1,1,1,1,1,1,SAMHP
463,0.356169407,0.34702172,1,11.4702172,2,2,1,2,1,2,0,,1,0,0,,1,0,0,0,,0,1,0,1,0,0,,0,1,1,1,1,0,1,1,2,2,0,1,1,1,0,,0,0,0,2,1,2,2,0,,,,1,0,1,1,1,0,,,,,,,,0,2,2,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,2,1,0,,0,2,2,2,0,0,0,0,1,0,0,0,0,1,0,2,1,2,2,2,0,1,1,1,2,0,2,1,0,2,2,2,2,0,2,1,0,2,1,0,1,1,1,1,0,0,,0,,0,,0,,0,,1,1,0,,0,,1,0,0,,0,,0,,0,,1,0,0,,1,0,1,1,1,0,2,1,2,2,1,0,1,1,2,1,1,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,0,0,1,0,1,0,1,2,2,1,1,2,2,0,EE
464,0.227711432,0.753893581,0,10.27711432,0,0,2,2,1,2,0,,0,0,0,,0,,0,0,,1,0,,0,0,0,,1,1,2,0,1,1,0,1,2,2,1,1,0,,,1,1,1,0,1,2,2,2,0,,,,1,1,0,1,1,0,,,,,,,,1,2,0,2,0,,,,,,,,,1,0,0,0,,,,1,0,0,1,1,1,1,1,0,1,1,0,1,1,2,2,1,0,,1,0,2,2,1,0,1,1,1,0,0,0,0,0,,1,2,1,1,1,2,2,2,1,2,2,1,0,1,2,1,1,1,0,1,2,1,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2,2,0,1,1,0,0,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,0,1,0,1,1,1,1,PSSN
465,0.83313415,0.740753834,1,15.40753834,2,2,1,2,2,1,1,0,1,0,0,,1,1,1,0,,1,1,0,0,1,1,1,0,1,2,1,0,1,1,1,0,2,2,2,0,,,1,2,1,0,2,2,1,0,0,,,,0,0,1,0,1,0,,,,,,,,0,1,1,2,1,1,0,0,0,0,0,0,0,0,,,,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,1,2,2,2,0,1,0,1,1,1,1,0,1,0,,0,0,1,1,1,2,0,0,0,2,1,0,1,0,0,2,2,0,0,0,0,2,1,0,0,0,1,1,1,0,0,,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,,0,,1,0,1,0,1,1,1,1,2,2,1,2,0,0,0,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,1,1,2,1,0,0,0,1,2,1,0,2,1,2,1,1,0,2,2,1,1,1,1,1,2,2,2,0,2,1,2,1,0,PSSN
466,0.938714469,0.800463756,0,17.38714469,2,2,1,2,2,1,0,,0,1,0,,1,0,1,0,,0,0,,1,1,1,1,1,0,,0,1,0,1,1,2,2,1,2,1,1,1,1,0,1,1,0,2,2,1,1,2,2,0,1,0,0,2,2,0,,,,,,,,0,0,0,1,0,,,,,,,,,0,,,,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2,0,1,0,,0,0,,0,2,1,0,1,0,1,0,1,1,0,0,0,0,,1,2,1,1,1,0,2,1,0,2,2,0,1,0,2,1,0,1,2,2,1,2,2,1,0,0,2,0,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,1,1,1,1,2,0,0,1,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,1,1,0,1,2,2,2,2,2,2,1,1,2,2,0,0,1,1,2,1,1,2,0,0,1,1,1,2,1,0,0,EE
467,0.600444482,0.583168048,0,14.00444482,2,2,1,2,2,1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,0,,0,1,1,1,1,0,2,1,2,0,,,2,2,1,1,2,2,2,1,0,,,,1,0,1,1,1,1,0,0,0,2,2,1,0,0,1,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,,,,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,,1,0,,0,1,0,1,2,0,0,0,0,0,0,0,1,0,,1,2,2,0,2,2,0,1,0,1,1,1,2,1,2,1,1,2,2,0,2,2,2,1,1,2,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,1,0,0,,0,,0,0,1,2,0,1,1,0,0,,,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,2,0,0,1,1,1,1,2,2,1,1,JJH
468,0.220038753,0.720729266,1,15.20729266,2,1,1,2,2,0,0,,1,0,0,,1,0,1,0,,0,0,,1,1,1,0,1,1,2,0,0,1,1,1,2,1,2,2,0,,,2,2,0,1,1,2,2,0,0,,,,1,1,2,2,0,0,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2,2,0,0,,0,1,0,2,2,1,0,0,0,1,1,0,1,1,1,2,2,1,2,2,2,2,1,0,2,2,2,0,1,1,0,2,2,2,2,2,0,0,1,0,1,0,0,0,,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,0,0,0,1,1,0,0,0,,,,,,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,1,2,2,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,2,2,2,1,1,1,2,0,SAMHP
469,0.966639435,0.611101843,0,17.66639435,2,2,2,1,2,1,0,,1,0,0,,1,0,1,0,,0,0,,0,1,1,0,0,0,,1,1,1,1,1,2,1,0,0,0,,,2,2,1,0,1,1,2,1,1,2,1,2,1,1,2,0,2,1,1,1,1,2,1,1,2,1,2,2,2,0,,,,,,,,,0,,,,0,1,1,1,0,1,0,1,1,1,1,0,0,1,2,1,0,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,,2,2,1,0,1,1,0,2,0,2,0,1,2,0,0,1,2,1,2,0,2,2,0,0,0,2,2,1,1,1,0,,0,,1,1,0,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,0,1,2,2,0,1,1,0,1,,,,,,1,2,2,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,1,1,2,2,2,1,0,2,1,1,1,2,2,0,1,2,2,2,2,1,2,1,0,1,2,1,1,2,0,1,2,1,2,1,PSSN
470,0.750803881,0.497449501,0,15.50803881,2,1,2,2,0,2,1,0,1,0,0,,1,0,1,1,0,0,1,0,0,0,0,,0,0,,0,1,0,1,1,2,2,2,2,1,0,1,2,0,0,0,1,0,2,0,0,,,,0,0,1,0,0,0,,,,,,,,0,0,2,0,0,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,1,1,1,0,,0,1,2,2,1,0,0,0,0,1,0,1,1,0,,0,1,2,2,2,2,1,2,0,0,1,1,2,0,1,2,0,1,1,1,2,1,1,0,0,2,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,,0,,0,0,0,1,1,0,0,0,1,1,2,2,1,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,1,2,2,1,2,1,1,0,1,2,1,2,1,2,2,2,1,2,1,2,0,1,1,2,0,2,2,0,SAMHP
471,0.756430535,0.837289108,1,16.37289108,2,0,1,1,1,1,0,,0,1,0,,1,0,0,1,1,1,0,,1,1,1,1,1,0,,1,1,0,0,1,1,2,2,1,0,,,2,2,1,1,0,2,2,2,1,2,1,1,1,0,2,1,2,1,0,0,1,0,0,1,0,0,1,2,0,0,,,,,,,,,0,,,,1,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,1,1,0,,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,2,2,0,1,2,2,2,1,0,1,0,2,1,1,2,2,2,2,1,0,2,2,0,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,,1,0,0,,1,0,0,2,2,1,1,0,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,2,0,0,0,1,2,1,2,2,1,2,1,2,2,0,2,2,1,0,1,1,1,0,1,1,1,2,1,1,0,JJH
472,0.347894732,0.732083022,0,11.47894732,2,2,1,2,1,0,0,,0,1,0,,0,,0,0,,1,0,,1,1,0,,1,0,,1,0,1,1,0,0,0,2,2,0,,,0,2,0,1,1,2,0,2,1,2,1,2,0,0,2,2,1,0,,,,,,,,0,1,1,2,0,,,,,,,,,1,1,1,0,,,,0,0,1,1,1,1,1,0,1,1,1,2,1,1,2,2,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,0,,2,2,2,1,0,2,1,2,1,2,2,1,0,0,0,1,2,2,1,1,1,0,2,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,0,0,1,0,,,,,,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,2,1,1,0,1,1,0,2,0,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,0,2,1,1,2,0,PSSN
473,0.799629354,0.190431341,1,9.904313414,1,2,2,2,2,0,0,,1,1,0,,0,,0,1,1,1,0,,0,1,0,,0,1,1,0,1,0,1,1,0,1,2,1,1,1,1,2,2,0,1,0,2,0,2,0,,,,0,0,2,1,1,1,0,0,0,1,1,1,2,0,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,0,0,,1,0,,0,2,0,2,1,1,0,1,0,1,1,0,0,0,,1,2,1,2,2,2,0,2,0,1,1,1,2,1,1,1,2,0,1,1,1,2,1,0,0,0,1,0,0,,0,,0,,0,,1,1,0,,1,0,0,,0,,0,,0,,0,,1,0,0,,1,0,0,,0,,1,0,1,1,1,1,1,1,0,0,1,1,2,2,2,2,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,2,1,2,1,0,2,2,2,0,2,1,0,1,2,1,2,2,0,2,1,1,0,2,0,1,0,1,2,1,1,0,0,JJH
474,0.856837713,0.373053213,0,16.56837713,2,2,2,2,1,1,1,0,1,0,1,0,0,,0,0,,0,0,,1,0,1,0,1,0,,1,1,1,0,0,2,0,2,2,0,,,1,1,0,1,0,2,1,2,1,2,2,1,1,1,2,2,2,1,1,1,0,1,2,2,2,1,2,1,1,0,,,,,,,,,1,1,0,0,,,,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,2,0,0,1,2,0,2,0,0,1,2,1,1,2,0,1,2,2,0,0,2,2,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,,,,,,0,2,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,2,2,2,2,0,2,0,0,2,2,2,1,1,2,2,2,0,1,1,0,0,0,2,1,2,0,1,2,1,1,2,1,1,1,0,PSSN
475,0.556626152,0.849385555,0,13.56626152,1,2,0,1,2,1,0,,1,0,0,,0,,0,0,,0,0,,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,1,1,0,1,0,2,0,0,1,2,2,0,0,,,,0,0,2,1,2,1,0,0,1,1,2,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,,,,0,1,0,0,0,0,0,1,1,1,0,0,1,1,2,0,1,0,,0,0,,0,0,1,2,1,0,0,1,0,0,0,0,0,0,,1,2,1,1,2,2,2,1,0,1,2,2,1,0,1,2,2,2,1,1,1,2,1,0,1,0,2,0,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,0,2,0,0,0,0,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,2,0,1,2,1,1,1,2,2,2,1,1,2,0,2,2,0,1,0,1,0,1,2,1,1,1,2,0,0,1,2,1,0,EE
476,0.444107807,0.669180658,0,12.44107807,0,2,0,2,1,0,0,,0,0,0,,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,0,1,0,2,1,1,1,1,0,,1,1,0,0,2,0,1,1,1,0,1,0,0,2,1,0,1,1,0,0,2,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,2,1,1,2,0,0,0,,0,2,1,2,2,0,1,1,0,1,1,1,1,1,1,2,2,2,2,0,2,1,1,1,0,2,2,2,0,1,1,1,2,2,2,1,2,2,0,0,2,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,0,,0,,0,0,1,2,2,1,1,0,0,0,1,2,2,2,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,2,1,1,1,0,1,2,1,2,2,1,2,1,0,2,1,2,1,1,2,1,0,1,2,2,2,2,1,0,2,0,2,0,SAMHP
